t_before	s_before	e_before	i_before	r_before	seg_before	t_after	s_after	e_after	i_after	r_after	seg_after	selected
62.0	95598.0	816.0	937.0	2649.0	0.0	66.0	93136.0	1187.0	1401.0	4276.0	2.95	X
62.0	95598.0	816.0	937.0	2649.0	0.0	66.0	93056.0	1288.0	1423.0	4233.0	3.1	V
62.0	95598.0	816.0	937.0	2649.0	0.0	66.0	93006.0	1284.0	1449.0	4261.0	3.8	V
62.0	98782.0	252.0	249.0	717.0	0.0	66.0	97979.0	413.0	441.0	1167.0	4.0	X
62.0	96495.0	713.0	733.0	2059.0	0.0	66.0	94560.0	964.0	1176.0	3300.0	5.05	X
62.0	98563.0	277.0	303.0	857.0	0.0	66.0	97725.0	458.0	487.0	1330.0	3.25	V
62.0	98999.0	166.0	173.0	662.0	0.0	66.0	98460.0	260.0	300.0	980.0	6.35	X
62.0	98999.0	166.0	173.0	662.0	0.0	66.0	98525.0	246.0	277.0	952.0	5.1	V
62.0	98561.0	269.0	299.0	871.0	0.0	66.0	97768.0	416.0	444.0	1372.0	3.6	X
62.0	98561.0	269.0	299.0	871.0	0.0	66.0	97661.0	461.0	525.0	1353.0	4.05	V
62.0	96515.0	698.0	768.0	2019.0	0.0	66.0	94367.0	1034.0	1220.0	3379.0	4.1	X
62.0	96515.0	698.0	768.0	2019.0	0.0	66.0	94408.0	1048.0	1202.0	3342.0	4.1	V
62.0	96515.0	698.0	768.0	2019.0	0.0	66.0	94500.0	1037.0	1187.0	3276.0	4.7	X
62.0	99289.0	147.0	191.0	373.0	0.0	66.0	98795.0	259.0	268.0	678.0	4.8	V
62.0	99289.0	147.0	191.0	373.0	0.0	66.0	98819.0	247.0	269.0	665.0	4.25	V
62.0	98040.0	367.0	396.0	1197.0	0.0	66.0	96795.0	631.0	686.0	1888.0	1.8	V
62.0	98040.0	367.0	396.0	1197.0	0.0	66.0	97021.0	541.0	582.0	1856.0	2.0	X
62.0	98355.0	330.0	372.0	943.0	0.0	66.0	97328.0	535.0	579.0	1558.0	4.45	V
62.0	96570.0	637.0	755.0	2038.0	0.0	66.0	94475.0	1072.0	1174.0	3279.0	4.45	X
62.0	96886.0	565.0	652.0	1897.0	0.0	66.0	95183.0	866.0	971.0	2980.0	3.95	X
62.0	99319.0	120.0	115.0	446.0	0.0	66.0	98951.0	198.0	205.0	646.0	2.0	V
62.0	97785.0	440.0	528.0	1247.0	0.0	66.0	96257.0	785.0	855.0	2103.0	3.05	V
62.0	97950.0	414.0	430.0	1206.0	0.0	66.0	96717.0	644.0	691.0	1948.0	3.95	V
62.0	97950.0	414.0	430.0	1206.0	0.0	66.0	96710.0	614.0	713.0	1963.0	4.95	V
62.0	97950.0	414.0	430.0	1206.0	0.0	66.0	96754.0	650.0	700.0	1896.0	4.55	V
62.0	99192.0	139.0	184.0	485.0	0.0	66.0	98660.0	283.0	264.0	793.0	3.5	V
62.0	97877.0	428.0	490.0	1205.0	0.0	66.0	96476.0	702.0	796.0	2026.0	5.4	V
62.0	98943.0	212.0	245.0	600.0	0.0	66.0	98201.0	377.0	398.0	1024.0	2.25	V
62.0	98943.0	212.0	245.0	600.0	0.0	66.0	98232.0	339.0	403.0	1026.0	3.1	V
62.0	98122.0	353.0	388.0	1137.0	0.0	66.0	97078.0	527.0	630.0	1765.0	3.6	X
62.0	97736.0	453.0	508.0	1303.0	0.0	66.0	96335.0	736.0	780.0	2149.0	3.6	X
62.0	98807.0	255.0	257.0	681.0	0.0	66.0	98109.0	365.0	416.0	1110.0	3.85	V
62.0	99059.0	177.0	201.0	563.0	0.0	66.0	98504.0	284.0	320.0	892.0	3.35	V
62.0	99172.0	162.0	174.0	492.0	0.0	66.0	98672.0	278.0	259.0	791.0	2.85	V
62.0	99172.0	162.0	174.0	492.0	0.0	66.0	98691.0	264.0	256.0	789.0	2.85	V
62.0	99604.0	68.0	78.0	250.0	0.0	66.0	99383.0	109.0	128.0	380.0	3.5	V
62.0	99572.0	77.0	94.0	257.0	0.0	66.0	99348.0	110.0	128.0	414.0	4.5	X
62.0	95161.0	886.0	1012.0	2941.0	0.0	66.0	92569.0	1314.0	1498.0	4619.0	5.1	V
62.0	95161.0	886.0	1012.0	2941.0	0.0	66.0	92635.0	1275.0	1466.0	4624.0	3.55	X
62.0	98319.0	309.0	321.0	1051.0	0.0	66.0	97323.0	500.0	524.0	1653.0	4.55	V
62.0	92870.0	1286.0	1463.0	4381.0	0.0	66.0	89234.0	1907.0	2091.0	6768.0	3.9	V
62.0	92870.0	1286.0	1463.0	4381.0	0.0	66.0	89041.0	1886.0	2256.0	6817.0	4.7	V
62.0	95311.0	885.0	991.0	2813.0	0.0	66.0	92704.0	1322.0	1519.0	4455.0	3.4	X
62.0	96701.0	616.0	751.0	1932.0	0.0	66.0	94692.0	1028.0	1123.0	3157.0	4.7	X
62.0	96701.0	616.0	751.0	1932.0	0.0	66.0	94662.0	988.0	1161.0	3189.0	4.55	V
62.0	96701.0	616.0	751.0	1932.0	0.0	66.0	94741.0	996.0	1090.0	3173.0	3.4	X
62.0	98589.0	294.0	274.0	843.0	0.0	66.0	97795.0	408.0	475.0	1322.0	4.1	X
62.0	97675.0	455.0	503.0	1367.0	0.0	66.0	96225.0	726.0	832.0	2217.0	2.3	V
62.0	95793.0	753.0	910.0	2544.0	0.0	66.0	93378.0	1251.0	1389.0	3982.0	5.3	X
62.0	95793.0	753.0	910.0	2544.0	0.0	66.0	93487.0	1138.0	1343.0	4032.0	5.45	X
62.0	92544.0	1363.0	1585.0	4508.0	0.0	66.0	88712.0	1952.0	2298.0	7038.0	4.85	X
62.0	96559.0	708.0	756.0	1977.0	0.0	66.0	94658.0	965.0	1137.0	3240.0	4.7	X
62.0	99446.0	95.0	117.0	342.0	0.0	66.0	99086.0	175.0	198.0	541.0	3.35	V
62.0	98388.0	296.0	385.0	931.0	0.0	66.0	97404.0	497.0	557.0	1542.0	3.1	X
62.0	98381.0	333.0	351.0	935.0	0.0	66.0	97356.0	528.0	581.0	1535.0	3.05	V
62.0	92772.0	1397.0	1510.0	4321.0	0.0	66.0	88922.0	1931.0	2315.0	6832.0	4.3	X
62.0	97062.0	610.0	590.0	1738.0	0.0	66.0	95322.0	889.0	997.0	2792.0	4.1	V
62.0	97953.0	383.0	470.0	1194.0	0.0	66.0	96729.0	618.0	691.0	1962.0	4.45	V
62.0	97953.0	383.0	470.0	1194.0	0.0	66.0	96675.0	650.0	734.0	1941.0	6.4	X
62.0	90319.0	1755.0	2105.0	5821.0	0.0	66.0	85329.0	2523.0	2941.0	9207.0	6.3	X
62.0	90162.0	1880.0	2144.0	5814.0	0.0	66.0	84910.0	2612.0	3229.0	9249.0	7.35	X
62.0	99068.0	185.0	205.0	542.0	0.0	66.0	98387.0	371.0	354.0	888.0	2.8	V
62.0	99159.0	148.0	181.0	512.0	0.0	66.0	98597.0	294.0	301.0	808.0	3.2	X
62.0	92996.0	1246.0	1464.0	4294.0	0.0	66.0	89140.0	1889.0	2299.0	6672.0	4.95	V
62.0	92996.0	1246.0	1464.0	4294.0	0.0	66.0	89258.0	1877.0	2215.0	6650.0	4.4	X
62.0	98230.0	347.0	397.0	1026.0	0.0	66.0	97129.0	579.0	627.0	1665.0	2.95	V
62.0	98134.0	352.0	435.0	1079.0	0.0	66.0	97058.0	548.0	614.0	1780.0	4.1	X
62.0	95351.0	861.0	1028.0	2760.0	0.0	66.0	92753.0	1277.0	1526.0	4444.0	3.75	X
66.0	98991.0	185.0	189.0	635.0	2.0	70.0	98389.0	310.0	343.0	958.0	6.7	X
66.0	98809.0	197.0	255.0	739.0	3.4	70.0	98120.0	353.0	357.0	1170.0	10.45	X
66.0	96841.0	593.0	667.0	1899.0	4.8	70.0	95004.0	912.0	1101.0	2983.0	14.15	V
66.0	93013.0	1355.0	1498.0	4134.0	5.35	70.0	89142.0	2000.0	2294.0	6564.0	16.95	V
66.0	91646.0	1606.0	1825.0	4923.0	3.9	70.0	87214.0	2210.0	2698.0	7878.0	12.85	V
66.0	98431.0	305.0	316.0	948.0	3.25	70.0	97490.0	486.0	544.0	1480.0	10.9	V
66.0	98572.0	246.0	272.0	910.0	2.65	70.0	97803.0	377.0	430.0	1390.0	9.05	X
66.0	94259.0	1052.0	1198.0	3491.0	4.05	70.0	91037.0	1600.0	1862.0	5501.0	13.9	V
66.0	93153.0	1224.0	1460.0	4163.0	4.1	70.0	89615.0	1793.0	2126.0	6466.0	11.35	V
66.0	98067.0	355.0	427.0	1151.0	2.7	70.0	96906.0	598.0	648.0	1848.0	10.15	V
66.0	97689.0	448.0	499.0	1364.0	3.95	70.0	96343.0	672.0	777.0	2208.0	11.75	V
66.0	98876.0	221.0	241.0	662.0	2.9	70.0	98149.0	356.0	413.0	1082.0	10.05	X
66.0	94407.0	1086.0	1229.0	3278.0	4.5	70.0	91290.0	1566.0	1782.0	5362.0	11.95	V
66.0	98801.0	249.0	270.0	680.0	4.6	70.0	97979.0	421.0	452.0	1148.0	11.35	X
66.0	96978.0	550.0	580.0	1892.0	1.8	70.0	95455.0	797.0	867.0	2881.0	7.1	X
66.0	97323.0	529.0	592.0	1556.0	5.2	70.0	95752.0	791.0	922.0	2535.0	12.5	V
66.0	98972.0	183.0	187.0	658.0	2.5	70.0	98460.0	279.0	294.0	967.0	8.4	X
66.0	96393.0	721.0	782.0	2104.0	3.05	70.0	94273.0	1069.0	1246.0	3412.0	10.9	V
66.0	89240.0	1901.0	2245.0	6614.0	4.35	70.0	83920.0	2680.0	3168.0	10232.0	12.55	V
66.0	88786.0	1959.0	2270.0	6985.0	4.65	70.0	83484.0	2633.0	3255.0	10628.0	14.95	V
66.0	96727.0	656.0	701.0	1916.0	4.55	70.0	94829.0	996.0	1063.0	3112.0	12.85	V
66.0	98487.0	305.0	296.0	912.0	3.25	70.0	97619.0	427.0	514.0	1440.0	9.4	X
66.0	98640.0	282.0	317.0	761.0	3.65	70.0	97707.0	484.0	533.0	1276.0	10.15	V
66.0	96519.0	695.0	817.0	1969.0	3.7	70.0	94276.0	1114.0	1329.0	3281.0	12.4	V
66.0	98677.0	284.0	311.0	728.0	1.65	70.0	97789.0	449.0	491.0	1271.0	6.6	X
66.0	98221.0	337.0	415.0	1027.0	2.95	70.0	97091.0	581.0	628.0	1700.0	9.5	V
66.0	96359.0	687.0	762.0	2192.0	2.95	70.0	94296.0	1091.0	1162.0	3451.0	10.65	X
66.0	97712.0	417.0	459.0	1412.0	3.15	70.0	96401.0	661.0	744.0	2194.0	8.5	X
66.0	97653.0	441.0	472.0	1434.0	4.0	70.0	96368.0	660.0	759.0	2213.0	10.75	V
66.0	95317.0	952.0	962.0	2769.0	3.3	70.0	92609.0	1386.0	1541.0	4464.0	11.65	V
66.0	98037.0	403.0	415.0	1145.0	3.75	70.0	96783.0	644.0	698.0	1875.0	11.75	V
66.0	98578.0	258.0	269.0	895.0	3.2	70.0	97801.0	381.0	460.0	1358.0	10.3	V
66.0	98681.0	256.0	271.0	792.0	2.7	70.0	97903.0	412.0	440.0	1245.0	8.7	X
66.0	99492.0	88.0	94.0	326.0	2.35	70.0	99229.0	121.0	155.0	495.0	7.85	X
66.0	99405.0	101.0	99.0	395.0	4.45	70.0	99126.0	130.0	164.0	580.0	10.9	V
66.0	99353.0	114.0	114.0	419.0	3.75	70.0	99035.0	172.0	169.0	624.0	9.65	X
66.0	92442.0	1385.0	1575.0	4598.0	4.3	70.0	88719.0	1857.0	2249.0	7175.0	10.8	V
66.0	89221.0	1865.0	2114.0	6800.0	3.9	70.0	84392.0	2374.0	2989.0	10245.0	11.65	X
66.0	97064.0	584.0	678.0	1674.0	4.45	70.0	95173.0	920.0	1089.0	2818.0	12.1	X
66.0	97053.0	553.0	657.0	1737.0	4.4	70.0	95220.0	941.0	1016.0	2823.0	13.55	V
66.0	92664.0	1317.0	1527.0	4492.0	4.0	70.0	88890.0	1920.0	2258.0	6932.0	12.8	V
66.0	92495.0	1331.0	1559.0	4615.0	3.65	70.0	88447.0	2023.0	2360.0	7170.0	11.7	X
66.0	97907.0	380.0	426.0	1287.0	3.75	70.0	96712.0	609.0	700.0	1979.0	10.9	V
66.0	97748.0	437.0	480.0	1335.0	4.4	70.0	96426.0	669.0	796.0	2109.0	13.1	V
66.0	96320.0	690.0	792.0	2198.0	2.7	70.0	94183.0	1085.0	1202.0	3530.0	7.55	V
66.0	96562.0	687.0	760.0	1991.0	5.1	70.0	94508.0	1073.0	1138.0	3281.0	13.8	V
66.0	93423.0	1149.0	1364.0	4064.0	5.85	70.0	89952.0	1785.0	1998.0	6265.0	14.75	V
66.0	85328.0	2499.0	2922.0	9251.0	6.85	70.0	78886.0	3202.0	4072.0	13840.0	20.2	V
66.0	98526.0	265.0	312.0	897.0	3.25	70.0	97641.0	451.0	496.0	1412.0	9.5	X
66.0	94343.0	1049.0	1159.0	3449.0	3.45	70.0	91210.0	1653.0	1811.0	5326.0	12.25	V
66.0	93185.0	1234.0	1428.0	4153.0	3.85	70.0	89665.0	1782.0	2073.0	6480.0	11.7	X
66.0	88598.0	1995.0	2328.0	7079.0	4.7	70.0	83102.0	2812.0	3301.0	10785.0	12.65	X
66.0	94365.0	1112.0	1223.0	3300.0	2.95	70.0	91173.0	1599.0	1839.0	5389.0	13.25	V
66.0	98804.0	247.0	244.0	705.0	4.25	70.0	98079.0	356.0	419.0	1146.0	12.55	V
66.0	96775.0	629.0	715.0	1881.0	2.3	70.0	94933.0	954.0	1023.0	3090.0	8.0	X
66.0	97436.0	505.0	531.0	1528.0	4.1	70.0	96030.0	716.0	828.0	2426.0	14.1	V
66.0	97252.0	567.0	583.0	1598.0	3.95	70.0	95596.0	843.0	979.0	2582.0	12.7	V
66.0	94580.0	1031.0	1152.0	3237.0	5.1	70.0	91556.0	1568.0	1740.0	5136.0	15.0	V
66.0	97413.0	495.0	560.0	1532.0	3.0	70.0	95940.0	745.0	858.0	2457.0	10.6	V
66.0	88747.0	2068.0	2368.0	6817.0	3.65	70.0	83258.0	2765.0	3318.0	10659.0	13.35	X
66.0	95357.0	886.0	952.0	2805.0	3.55	70.0	92851.0	1261.0	1437.0	4451.0	14.9	V
66.0	96599.0	700.0	777.0	1924.0	5.5	70.0	94383.0	1071.0	1267.0	3279.0	14.45	X
66.0	85038.0	2534.0	3083.0	9345.0	5.45	70.0	78386.0	3275.0	4218.0	14121.0	19.45	V
66.0	96572.0	681.0	692.0	2055.0	3.15	70.0	94630.0	1010.0	1113.0	3247.0	11.3	X
66.0	98144.0	331.0	424.0	1101.0	3.65	70.0	97022.0	560.0	613.0	1805.0	11.55	V
66.0	98440.0	315.0	343.0	902.0	2.05	70.0	97499.0	493.0	542.0	1466.0	8.35	X
66.0	98726.0	254.0	267.0	753.0	2.9	70.0	97914.0	393.0	478.0	1215.0	9.05	X
66.0	98572.0	287.0	319.0	822.0	2.15	70.0	97692.0	470.0	536.0	1302.0	8.95	V
66.0	99293.0	138.0	147.0	422.0	3.25	70.0	98897.0	212.0	211.0	680.0	10.25	V
66.0	99257.0	148.0	150.0	445.0	3.6	70.0	98842.0	216.0	240.0	702.0	8.8	X
66.0	98931.0	161.0	205.0	703.0	2.6	70.0	98330.0	292.0	311.0	1067.0	6.75	X
66.0	89422.0	1827.0	2151.0	6600.0	4.05	70.0	84342.0	2500.0	3148.0	10010.0	15.2	V
66.0	97099.0	593.0	635.0	1673.0	4.7	70.0	95416.0	850.0	1032.0	2702.0	12.85	V
66.0	97213.0	506.0	611.0	1670.0	3.65	70.0	95534.0	868.0	937.0	2661.0	11.2	X
66.0	97269.0	534.0	624.0	1573.0	3.2	70.0	95415.0	906.0	1095.0	2584.0	11.25	V
66.0	97025.0	601.0	671.0	1703.0	2.8	70.0	95238.0	939.0	1031.0	2792.0	12.25	V
66.0	96965.0	602.0	664.0	1769.0	3.8	70.0	95159.0	936.0	1050.0	2855.0	12.2	V
66.0	98950.0	189.0	248.0	613.0	2.4	70.0	98299.0	333.0	357.0	1011.0	8.55	X
66.0	91996.0	1492.0	1670.0	4842.0	4.2	70.0	87805.0	2097.0	2511.0	7587.0	12.5	V
66.0	98729.0	262.0	281.0	728.0	1.4	70.0	97898.0	423.0	479.0	1200.0	6.95	V
66.0	98766.0	227.0	247.0	760.0	1.95	70.0	98079.0	346.0	413.0	1162.0	8.25	X
66.0	98701.0	277.0	332.0	690.0	2.1	70.0	97714.0	488.0	558.0	1240.0	6.7	X
66.0	96707.0	613.0	678.0	2002.0	2.95	70.0	94809.0	931.0	1080.0	3180.0	9.75	X
66.0	93056.0	1288.0	1423.0	4233.0	3.1	70.0	89334.0	1893.0	2185.0	6588.0	12.25	V
66.0	93006.0	1284.0	1449.0	4261.0	3.8	70.0	89337.0	1852.0	2189.0	6622.0	12.3	V
66.0	97725.0	458.0	487.0	1330.0	3.25	70.0	96379.0	684.0	762.0	2175.0	11.45	V
66.0	98525.0	246.0	277.0	952.0	5.1	70.0	97784.0	345.0	429.0	1442.0	14.95	V
66.0	97661.0	461.0	525.0	1353.0	4.05	70.0	96234.0	749.0	820.0	2197.0	11.25	V
66.0	94408.0	1048.0	1202.0	3342.0	4.1	70.0	91421.0	1566.0	1786.0	5227.0	12.85	V
66.0	98795.0	259.0	268.0	678.0	4.8	70.0	98073.0	360.0	423.0	1144.0	11.4	X
66.0	98819.0	247.0	269.0	665.0	4.25	70.0	98086.0	385.0	402.0	1127.0	12.15	X
66.0	96795.0	631.0	686.0	1888.0	1.8	70.0	94901.0	939.0	1138.0	3022.0	6.8	X
66.0	97328.0	535.0	579.0	1558.0	4.45	70.0	95608.0	893.0	971.0	2528.0	13.75	V
66.0	98951.0	198.0	205.0	646.0	2.0	70.0	98383.0	294.0	326.0	997.0	8.15	X
66.0	96257.0	785.0	855.0	2103.0	3.05	70.0	93863.0	1213.0	1379.0	3545.0	11.0	X
66.0	96717.0	644.0	691.0	1948.0	3.95	70.0	94922.0	931.0	1070.0	3077.0	13.65	X
66.0	96710.0	614.0	713.0	1963.0	4.95	70.0	94765.0	970.0	1106.0	3159.0	14.2	V
66.0	96754.0	650.0	700.0	1896.0	4.55	70.0	94819.0	1023.0	1119.0	3039.0	13.65	V
66.0	98660.0	283.0	264.0	793.0	3.5	70.0	97902.0	379.0	467.0	1252.0	10.3	V
66.0	96476.0	702.0	796.0	2026.0	5.4	70.0	94366.0	1118.0	1234.0	3282.0	14.15	X
66.0	98201.0	377.0	398.0	1024.0	2.25	70.0	97117.0	549.0	652.0	1682.0	8.75	V
66.0	98232.0	339.0	403.0	1026.0	3.1	70.0	97039.0	580.0	672.0	1709.0	9.75	X
66.0	98109.0	365.0	416.0	1110.0	3.85	70.0	96936.0	589.0	642.0	1833.0	9.95	V
66.0	98504.0	284.0	320.0	892.0	3.35	70.0	97634.0	448.0	523.0	1395.0	9.35	V
66.0	98672.0	278.0	259.0	791.0	2.85	70.0	97878.0	406.0	453.0	1263.0	9.65	X
66.0	98691.0	264.0	256.0	789.0	2.85	70.0	97966.0	378.0	404.0	1252.0	8.05	X
66.0	99383.0	109.0	128.0	380.0	3.5	70.0	98995.0	208.0	197.0	600.0	9.45	X
66.0	92569.0	1314.0	1498.0	4619.0	5.1	70.0	88680.0	1944.0	2333.0	7043.0	12.05	X
66.0	97323.0	500.0	524.0	1653.0	4.55	70.0	95845.0	756.0	840.0	2559.0	12.2	V
66.0	89234.0	1907.0	2091.0	6768.0	3.9	70.0	84159.0	2608.0	3073.0	10160.0	12.9	V
66.0	89041.0	1886.0	2256.0	6817.0	4.7	70.0	83899.0	2624.0	3089.0	10388.0	14.35	V
66.0	94662.0	988.0	1161.0	3189.0	4.55	70.0	91672.0	1506.0	1739.0	5083.0	11.35	V
66.0	96225.0	726.0	832.0	2217.0	2.3	70.0	94089.0	1099.0	1246.0	3566.0	8.3	V
66.0	99086.0	175.0	198.0	541.0	3.35	70.0	98527.0	290.0	308.0	875.0	10.55	V
66.0	97356.0	528.0	581.0	1535.0	3.05	70.0	95733.0	807.0	878.0	2582.0	9.4	X
66.0	95322.0	889.0	997.0	2792.0	4.1	70.0	92705.0	1307.0	1534.0	4454.0	11.45	X
66.0	96729.0	618.0	691.0	1962.0	4.45	70.0	94841.0	956.0	1079.0	3124.0	12.3	V
66.0	98387.0	371.0	354.0	888.0	2.8	70.0	97281.0	555.0	622.0	1542.0	8.85	V
66.0	89140.0	1889.0	2299.0	6672.0	4.95	70.0	83596.0	2788.0	3311.0	10305.0	15.1	X
66.0	97129.0	579.0	627.0	1665.0	2.95	70.0	95338.0	925.0	1041.0	2696.0	11.7	V
66.0	98991.0	185.0	189.0	635.0	2.0	70.0	98475.0	271.0	302.0	952.0	7.25	X
66.0	98809.0	197.0	255.0	739.0	3.4	70.0	98162.0	322.0	370.0	1146.0	9.5	X
66.0	93013.0	1355.0	1498.0	4134.0	5.35	70.0	89121.0	1954.0	2272.0	6653.0	15.9	V
66.0	91646.0	1606.0	1825.0	4923.0	3.9	70.0	87107.0	2306.0	2745.0	7842.0	10.7	V
66.0	98572.0	246.0	272.0	910.0	2.65	70.0	97713.0	410.0	479.0	1398.0	8.8	X
66.0	98067.0	355.0	427.0	1151.0	2.7	70.0	96905.0	602.0	667.0	1826.0	11.3	V
66.0	98067.0	355.0	427.0	1151.0	2.7	70.0	96908.0	580.0	630.0	1882.0	10.65	V
66.0	97689.0	448.0	499.0	1364.0	3.95	70.0	96277.0	719.0	821.0	2183.0	12.95	V
66.0	96978.0	550.0	580.0	1892.0	1.8	70.0	95311.0	852.0	956.0	2881.0	6.85	X
66.0	98487.0	305.0	296.0	912.0	3.25	70.0	97556.0	477.0	533.0	1434.0	9.75	X
66.0	98487.0	305.0	296.0	912.0	3.25	70.0	97588.0	464.0	516.0	1432.0	9.4	X
66.0	98487.0	305.0	296.0	912.0	3.25	70.0	97654.0	441.0	479.0	1426.0	9.7	X
66.0	98487.0	305.0	296.0	912.0	3.25	70.0	97668.0	416.0	456.0	1460.0	10.65	X
66.0	98640.0	282.0	317.0	761.0	3.65	70.0	97665.0	497.0	544.0	1294.0	11.1	X
66.0	98677.0	284.0	311.0	728.0	1.65	70.0	97788.0	455.0	489.0	1268.0	7.5	X
66.0	96359.0	687.0	762.0	2192.0	2.95	70.0	94166.0	1147.0	1196.0	3491.0	12.1	V
66.0	97653.0	441.0	472.0	1434.0	4.0	70.0	96363.0	627.0	766.0	2244.0	10.4	V
66.0	98578.0	258.0	269.0	895.0	3.2	70.0	97754.0	399.0	481.0	1366.0	9.05	X
66.0	98681.0	256.0	271.0	792.0	2.7	70.0	97963.0	393.0	395.0	1249.0	10.3	V
66.0	99492.0	88.0	94.0	326.0	2.35	70.0	99195.0	151.0	166.0	488.0	8.7	X
66.0	99353.0	114.0	114.0	419.0	3.75	70.0	99003.0	187.0	208.0	602.0	10.5	X
66.0	92442.0	1385.0	1575.0	4598.0	4.3	70.0	88522.0	2004.0	2324.0	7150.0	9.7	V
66.0	92495.0	1331.0	1559.0	4615.0	3.65	70.0	88506.0	2007.0	2347.0	7140.0	11.95	X
66.0	92495.0	1331.0	1559.0	4615.0	3.65	70.0	88619.0	2002.0	2310.0	7069.0	12.45	V
66.0	97748.0	437.0	480.0	1335.0	4.4	70.0	96452.0	681.0	754.0	2113.0	13.05	V
66.0	96320.0	690.0	792.0	2198.0	2.7	70.0	94219.0	1109.0	1160.0	3512.0	7.85	V
66.0	96320.0	690.0	792.0	2198.0	2.7	70.0	94266.0	996.0	1171.0	3567.0	7.3	X
66.0	96320.0	690.0	792.0	2198.0	2.7	70.0	94227.0	1016.0	1211.0	3546.0	9.0	X
66.0	96562.0	687.0	760.0	1991.0	5.1	70.0	94551.0	1009.0	1169.0	3271.0	13.9	V
66.0	98526.0	265.0	312.0	897.0	3.25	70.0	97783.0	378.0	440.0	1399.0	7.7	X
66.0	94343.0	1049.0	1159.0	3449.0	3.45	70.0	91353.0	1497.0	1811.0	5339.0	13.1	V
66.0	94343.0	1049.0	1159.0	3449.0	3.45	70.0	91292.0	1546.0	1797.0	5365.0	13.45	V
66.0	93185.0	1234.0	1428.0	4153.0	3.85	70.0	89626.0	1780.0	2108.0	6486.0	12.95	V
66.0	96775.0	629.0	715.0	1881.0	2.3	70.0	94830.0	969.0	1090.0	3111.0	8.4	X
66.0	95357.0	886.0	952.0	2805.0	3.55	70.0	92969.0	1226.0	1417.0	4388.0	13.9	V
66.0	95357.0	886.0	952.0	2805.0	3.55	70.0	92887.0	1211.0	1498.0	4404.0	13.35	V
66.0	98440.0	315.0	343.0	902.0	2.05	70.0	97510.0	477.0	511.0	1502.0	8.8	V
66.0	99257.0	148.0	150.0	445.0	3.6	70.0	98798.0	246.0	241.0	715.0	7.35	X
66.0	99257.0	148.0	150.0	445.0	3.6	70.0	98841.0	223.0	251.0	685.0	8.25	X
66.0	97213.0	506.0	611.0	1670.0	3.65	70.0	95511.0	832.0	975.0	2682.0	11.2	V
66.0	97025.0	601.0	671.0	1703.0	2.8	70.0	95190.0	909.0	1054.0	2847.0	13.0	V
66.0	96965.0	602.0	664.0	1769.0	3.8	70.0	95128.0	909.0	1038.0	2925.0	11.6	X
66.0	98950.0	189.0	248.0	613.0	2.4	70.0	98296.0	347.0	370.0	987.0	8.2	X
66.0	91996.0	1492.0	1670.0	4842.0	4.2	70.0	87737.0	2180.0	2481.0	7602.0	13.0	V
66.0	98729.0	262.0	281.0	728.0	1.4	70.0	97930.0	425.0	441.0	1204.0	7.7	X
66.0	98729.0	262.0	281.0	728.0	1.4	70.0	97837.0	444.0	493.0	1226.0	7.7	X
66.0	98729.0	262.0	281.0	728.0	1.4	70.0	97962.0	388.0	444.0	1206.0	7.65	V
66.0	93006.0	1284.0	1449.0	4261.0	3.8	70.0	89094.0	2026.0	2212.0	6668.0	11.25	V
66.0	94408.0	1048.0	1202.0	3342.0	4.1	70.0	91412.0	1489.0	1775.0	5324.0	13.05	X
66.0	94408.0	1048.0	1202.0	3342.0	4.1	70.0	91283.0	1540.0	1862.0	5315.0	12.1	X
66.0	98819.0	247.0	269.0	665.0	4.25	70.0	98094.0	372.0	443.0	1091.0	12.8	V
66.0	96795.0	631.0	686.0	1888.0	1.8	70.0	94910.0	964.0	1069.0	3057.0	6.85	X
66.0	98951.0	198.0	205.0	646.0	2.0	70.0	98314.0	344.0	325.0	1017.0	8.2	X
66.0	96257.0	785.0	855.0	2103.0	3.05	70.0	93995.0	1159.0	1322.0	3524.0	9.05	V
66.0	96257.0	785.0	855.0	2103.0	3.05	70.0	94047.0	1144.0	1347.0	3462.0	10.2	V
66.0	96717.0	644.0	691.0	1948.0	3.95	70.0	94845.0	967.0	1081.0	3107.0	13.5	X
66.0	98201.0	377.0	398.0	1024.0	2.25	70.0	97124.0	544.0	615.0	1717.0	9.5	X
66.0	98232.0	339.0	403.0	1026.0	3.1	70.0	97165.0	547.0	565.0	1723.0	8.55	V
66.0	98232.0	339.0	403.0	1026.0	3.1	70.0	97110.0	575.0	623.0	1692.0	8.05	X
66.0	98232.0	339.0	403.0	1026.0	3.1	70.0	97105.0	556.0	634.0	1705.0	9.0	X
66.0	98109.0	365.0	416.0	1110.0	3.85	70.0	97013.0	582.0	617.0	1788.0	10.6	X
66.0	98504.0	284.0	320.0	892.0	3.35	70.0	97576.0	488.0	531.0	1405.0	8.3	X
66.0	98504.0	284.0	320.0	892.0	3.35	70.0	97579.0	467.0	480.0	1474.0	8.6	X
66.0	98691.0	264.0	256.0	789.0	2.85	70.0	97926.0	404.0	441.0	1229.0	8.55	X
66.0	98691.0	264.0	256.0	789.0	2.85	70.0	97952.0	393.0	425.0	1230.0	8.55	V
66.0	98691.0	264.0	256.0	789.0	2.85	70.0	97889.0	423.0	472.0	1216.0	8.6	X
66.0	99383.0	109.0	128.0	380.0	3.5	70.0	98988.0	182.0	210.0	620.0	11.15	V
